N,P,K,temperature,humidity,ph,rainfall,label
72.86,142,104,33.347454382718944,16.97856203427678,8.391873716215338,2.63,sugarcane
70.71,68,112,23.236343425661573,58.329586525805254,4.7506642770398155,1.5,millet
8.57,48,34,44.22872279394666,54.45446935576758,4.67825128225822,11.67,rice
25.0,72,55,35.92238143716446,86.98993846695717,7.221365165066816,8.65,banana
4.29,108,8,37.03255156155559,82.3319845051074,5.784815943933205,4.19,coffee
43.57,21,123,31.225969035465752,19.330016264070338,7.687233653221603,12.03,millet
43.57,77,63,32.80907370609691,82.56463557749284,7.563026143367586,4.16,banana
92.14,43,54,16.17639061205512,61.882174778709455,4.347577785559385,11.43,groundnut
87.14,21,71,20.68820463465478,45.524469859388745,6.426657171249296,10.85,wheat
16.43,41,11,10.278947375480238,85.50773014153195,5.305993037204632,5.82,coffee
80.0,124,200,21.60286790999713,54.93003181660054,7.971010520018294,10.91,sugarcane
45.71,73,26,40.653713518782915,46.31037016395919,7.772195402384453,2.12,millet
31.43,19,83,15.158021678323271,55.56965090277346,4.177111737216293,5.65,millet
60.0,66,188,29.439184239907565,70.23401444048007,6.107537305447711,1.74,coffee
37.86,6,35,14.67313818847446,58.47314147077174,7.292659060198925,7.66,coffee
70.0,141,158,29.436072197241483,16.044320775407172,4.97304505455678,7.28,coffee
78.57,56,64,36.067988781917734,40.49373085746044,4.931707263074561,11.86,rice
65.0,46,90,38.939540325333354,60.681335394643895,4.673629408858978,1.61,coffee
5.71,143,104,24.821939003594203,29.9934250533692,8.804844445489882,4.14,wheat
72.14,21,24,34.46094371706439,69.8287888742425,8.426029187176564,4.33,banana
45.0,25,44,13.535597597813677,32.78978414725173,8.24461141434329,1.91,wheat
57.14,12,102,31.781901252191375,80.65475164206458,4.44082693712423,5.75,coffee
27.86,49,34,10.72194842085397,38.16761442534875,7.38748496143635,10.45,wheat
20.71,40,101,37.02415718940459,15.29735245084436,8.500802770821322,6.06,millet
27.86,116,70,18.919257453926623,17.046308033972196,8.018327809810838,5.21,wheat
35.0,92,65,34.88875293427988,77.18862601038414,6.9351926191497935,4.59,banana
1.43,51,36,41.17426217857086,78.01617773637595,4.381254846754233,5.97,coffee
55.71,23,180,27.299805491842932,40.87861071872687,5.684798412860875,2.71,soybean
72.86,111,142,37.537637511129425,32.10886838131353,4.484238102263208,4.9,sugarcane
44.29,144,204,14.690131621114586,55.300180371487386,5.496124900494016,5.35,pulses
10.0,32,29,17.028328103647258,38.8003709194295,4.074926698771193,10.31,wheat
17.14,141,38,19.838459078163027,40.59745083877577,7.242480532415539,10.15,wheat
70.71,41,89,14.09834740625799,10.37480810012231,4.6258499815518,10.6,wheat
64.29,12,82,36.86523116051751,70.25274115211349,8.816461514627171,5.27,banana
57.86,127,100,20.264456981341198,52.563054749886355,8.061078088353883,3.45,millet
68.57,116,81,33.51476828258966,18.356168414199445,7.550159672509634,9.21,millet
53.57,86,174,42.48109101731966,75.43776495304543,3.9346691646896343,3.05,coffee
16.43,43,92,20.88483780855551,67.87429970498262,7.132648087109553,1.76,maize
95.0,70,194,26.20871050776392,66.68111226110909,4.0689544299992555,11.0,sugarcane
21.43,142,189,18.436993760734726,25.106324800477793,5.524629991601812,11.47,wheat
44.29,132,134,18.872284006364602,15.959373010097844,4.356108311156075,8.9,wheat
28.57,18,136,21.000729247283775,73.06824179595422,7.21631668224834,5.71,wheat
96.43,40,79,33.849779471708295,49.11959140316745,6.958465475259233,8.24,tea
77.86,15,119,39.02539236407766,12.518643885841296,4.0277762115329425,4.6,coffee
26.43,46,108,43.76057733448599,67.25815181547998,5.99267390609303,12.01,rice
33.57,131,139,21.67599348758513,15.216744479119972,4.668254035920937,1.1,wheat
48.57,142,183,21.80561802377091,40.55335500787449,7.487649629784654,2.25,wheat
34.29,43,117,17.841582960128,13.587421833319961,7.151385481389807,6.91,wheat
92.14,67,104,40.53356924349484,50.022981440742015,7.325146312862233,7.37,maize
35.71,112,180,25.135655311229378,15.852488993675582,7.294713573719036,3.91,cotton
40.0,51,94,31.65187783334713,67.95014445865,5.579328703106607,6.74,rice
75.71,113,99,41.613035502916034,82.15618744528184,6.747969539912567,3.64,banana
47.86,61,129,44.255729914508294,23.328490904647303,5.010107113757831,5.13,coffee
75.0,62,189,30.112031074968304,78.33440104603807,7.914504380937236,9.5,banana
70.71,23,141,30.385952014303943,15.457969467615094,4.049098467451966,1.48,coffee
93.57,114,71,28.42062965082865,48.16761640794716,3.5667775162220776,2.44,coffee
60.0,123,15,25.17077585229929,24.67536693333124,4.330749618740263,11.62,maize
72.86,73,88,40.77204094298324,32.707258820252186,4.646052712835324,0.88,coffee
22.86,35,147,42.04559171248344,13.865722788440351,4.546259773379825,3.79,coffee
53.57,124,98,10.238050265226784,41.56329738422223,7.09371161608144,6.06,wheat
92.86,79,55,20.015424865975913,35.18886984728111,8.259723921388094,5.54,wheat
42.86,10,42,13.041034140935384,43.221420325034394,6.303072495637845,9.15,wheat
46.43,33,56,19.303343958715665,72.04584296745688,5.138685411671966,12.25,barley
97.14,96,78,28.476499839504488,66.65578790686845,6.784175593983992,9.62,banana
51.43,62,84,31.441938076531596,89.03617496352388,5.757395127259977,11.94,rice
89.29,32,55,38.923688561101415,30.80690324828695,4.00871091584739,4.37,coffee
18.57,64,167,30.949300660839345,44.55608499807135,7.6799208559373255,11.75,millet
85.71,48,52,28.02259574381773,56.54957856435772,4.695437636009799,8.72,coffee
30.0,140,15,11.590046704648646,89.28107454381856,4.669109465215905,12.19,sugarcane
37.86,39,139,34.02301339271164,17.449391211201455,7.435100531152079,10.61,banana
41.43,132,194,11.406723707890915,71.10478933975256,8.702077939916574,2.42,millet
99.29,64,43,32.67203956551677,68.52909540312123,8.138727077608273,5.97,banana
32.86,122,198,42.189223910802994,29.05511044014012,4.339156733282643,3.72,coffee
31.43,107,70,17.951328941379927,42.136292392983215,6.537145544247593,6.22,wheat
41.43,35,184,32.88138603839682,25.49318527797821,7.7409835461139345,2.98,millet
1.43,15,25,41.871257331927765,23.315102662770197,4.383206332349641,5.2,coffee
88.57,71,44,38.1545448829698,46.68579376595174,7.377218189045958,2.1,tea
99.29,86,109,27.78526031437946,27.797681101240013,6.939056255954721,3.0,rice
92.86,70,96,43.18091685823115,20.359149259357878,3.959715173476545,10.34,rice
14.29,135,168,31.743637385556998,65.12298292116343,8.919706720214375,8.87,banana
8.57,72,122,30.71429511429801,89.63327906486577,4.44002757279336,4.56,coffee
12.86,88,34,10.241863790136167,61.83382165186867,5.889083780445905,8.89,sugarcane
29.29,55,139,18.01573060412982,57.38969826150709,5.836942388200726,1.04,pulses
67.14,83,31,32.58595356349927,77.11034181109774,8.898840459063337,1.1,banana
54.29,66,200,31.26782864414124,65.81521287432807,8.532767290648977,7.61,banana
13.57,35,158,14.733776129763367,79.8322230350056,6.993995998924569,11.67,millet
53.57,68,66,25.4862280351667,88.81291858950755,4.928108865790682,8.85,groundnut
98.57,68,117,34.093698834122776,58.24707533682454,8.135963362916101,1.05,millet
80.0,75,24,26.911952641976562,49.57004242283766,8.638247663418564,2.32,millet
30.0,60,45,18.72541616550677,61.43428837499328,4.589639406444544,10.32,barley
63.57,7,59,12.503622510091384,47.73369173863084,7.908538230341196,11.22,wheat
20.0,89,118,16.136035758320855,10.41626126006399,6.702600909654963,3.12,wheat
20.71,29,103,40.63989371086686,29.5549240423827,4.855124749288601,11.6,rice
60.0,63,167,36.513508841084786,23.53291994827658,5.235495299680792,8.19,coffee
62.86,26,156,23.15476787974296,14.926018504655021,8.811700917922217,8.93,wheat
48.57,49,178,21.37969835430091,42.137233274995424,3.9961949808027937,4.14,wheat
54.29,142,132,33.0562331140281,76.5700557929699,8.139683212768798,4.99,banana
35.0,76,8,25.258963729637117,86.8873966555614,8.567738115047469,11.61,banana
81.43,47,113,13.870837026190399,36.19660092850126,8.98687533892142,3.43,wheat
72.14,84,127,26.06534231460358,53.63103421245485,8.823091873917603,5.49,millet
82.86,35,71,10.86014650357148,29.53500264628717,7.5006327192864655,3.43,wheat
71.43,124,154,14.358700176571187,19.3642652736878,4.798572156423454,11.31,wheat
54.29,122,171,11.867902194546318,75.56585053853496,8.191742254456784,5.67,millet
15.71,55,19,22.941360403367497,30.94373362409953,5.936481916389907,11.57,wheat
34.29,130,58,24.16671866594907,50.78154628228585,5.787520958141593,11.37,groundnut
67.86,12,155,15.560105671005246,60.14787960315126,5.918648966795543,4.2,soybean
99.29,105,6,21.208459825805626,32.19962108585905,5.327264175168191,6.88,wheat
7.86,65,181,23.080511712485396,67.68832734861513,8.452733959555797,9.18,millet
72.14,20,151,42.58321258719194,11.214957618965125,5.945473545309031,7.75,groundnut
18.57,94,136,21.265061958150667,14.388124399067097,8.168484347009972,8.66,wheat
99.29,21,16,17.133587973635436,66.94529063338659,5.446125496562508,7.77,soybean
46.43,18,67,15.60374655601226,49.98488765868838,3.985966630425052,6.68,wheat
61.43,34,203,39.73503536946717,86.21169720670012,4.891228924593505,3.07,coffee
33.57,107,121,13.992789985992639,32.378575665811596,6.979298777552718,12.06,wheat
49.29,136,123,20.998314676859202,10.355159474276414,4.607032660999844,12.18,wheat
27.86,131,97,40.32030362835238,12.843981217483211,8.903300584583667,2.24,millet
39.29,37,15,36.24081814347074,72.28844698714767,5.161715019684348,9.01,rice
64.29,8,29,44.972407819416745,87.69961519203216,5.1617501204028535,3.38,coffee
36.43,91,78,11.631389944555126,25.68335062470167,6.567442265586574,1.49,wheat
12.86,51,148,36.36844313284267,61.89731765311829,5.460237470924074,8.0,coffee
83.57,7,109,19.786967891407492,63.28916323495288,7.416764598039116,5.51,wheat
30.0,68,199,32.730728419463894,36.677987287210804,7.979507183577953,2.4,millet
60.0,35,172,41.53610678432972,57.93825987329274,3.610667061751501,10.67,rice
25.71,104,121,12.640570524049258,51.095321428785034,3.976212452313024,4.39,cotton
90.0,49,58,30.703091760349903,55.47641916837789,5.084270844569263,6.49,coffee
22.14,17,164,42.05142323810805,41.86699080243217,3.7636051519337426,2.29,coffee
45.71,7,117,10.073029036714463,32.88972718463117,5.972797656206758,9.27,wheat
70.0,139,169,37.95689451664724,58.90543118148577,7.336424154356148,8.29,maize
17.86,110,55,27.577121543414883,26.28317358296122,6.498624858826783,5.55,pulses
22.14,31,154,36.648257071101085,32.43408933591965,5.757338577027453,7.64,millet
60.0,132,106,11.980105696941646,53.94973757349048,4.646559740745873,11.37,wheat
87.14,104,122,40.721707525631956,60.66171424818676,5.131840252975808,9.89,rice
47.86,76,66,26.40537801005074,20.010591083481415,5.1172670156999915,5.31,banana
73.57,24,114,17.733204686827364,50.46463896518239,5.5768148099246,11.7,maize
64.29,38,187,37.5863483553491,16.847181465311927,8.290531750048503,9.97,millet
33.57,6,181,32.54079761811327,30.378472981407143,7.730718364433918,6.47,millet
48.57,18,117,27.137458987577322,69.13762563258575,6.236175137692904,5.29,millet
65.71,105,80,10.196798374246463,37.090225273221755,7.854574876431007,5.74,wheat
67.86,84,47,29.507052299994378,64.01388643106733,5.225713674080467,8.59,coffee
80.71,83,54,37.01233303033241,11.65895579383994,6.263482029393504,1.64,banana
44.29,36,74,37.2243643404006,23.277353440383514,6.640202379187338,9.09,soybean
5.0,140,52,38.761528345498135,38.970338004681096,4.045115906410283,7.71,coffee
44.29,144,26,41.46238699778353,64.94747815621695,8.002168848690243,8.42,banana
49.29,122,188,20.264952719115662,30.819374216497604,6.411408259967633,9.18,wheat
77.86,73,203,24.439514642754265,59.96601494525896,8.88411399708735,8.5,millet
30.71,59,145,32.878588931841435,13.948274089596211,4.758239848618292,8.32,coffee
30.0,13,58,38.68305888484992,38.9179476718887,4.593212559998019,3.38,coffee
34.29,66,183,24.384147457655033,79.56040633419444,5.0816929752524045,6.33,banana
53.57,14,44,10.733339993451532,39.7216571941884,3.751152507751681,1.75,wheat
75.0,39,12,20.241811255036552,11.668423777343566,4.559237814168292,10.92,wheat
95.0,81,140,36.702844091995374,84.13514661495046,5.373165712711283,8.18,coffee
95.0,135,47,36.76985274536236,28.53833473445058,8.036409644314547,10.66,millet
68.57,126,49,26.617221019991057,52.306830701690885,5.385021540744808,6.87,groundnut
89.29,123,191,13.098177840593099,65.96521753128356,6.079038175711126,1.86,sugarcane
21.43,81,126,10.733905405067782,50.45587018427034,7.413657301142923,6.42,banana
71.43,127,190,30.662218059761482,74.09890872404056,5.342275560604851,5.17,coffee
14.29,34,68,14.41807907455951,34.41936256773478,3.9447288111241128,4.96,wheat
40.71,79,24,26.8242600600871,32.828890885766015,8.746679184621119,3.87,millet
61.43,130,189,19.407310768968237,23.5910088335827,7.260439175688514,11.01,wheat
57.86,47,61,41.438038783753186,12.122358163169435,5.352497418086893,3.68,coffee
17.14,24,109,19.343675188968575,65.91951769945189,8.132622002083595,8.26,millet
37.14,8,118,27.879689241385123,82.10419854992627,6.940742262441788,7.56,banana
8.57,102,168,12.600292038961122,26.62067071371002,5.611791538945779,4.77,wheat
50.0,92,43,41.47191022546164,38.75674646555084,7.922029513848948,3.19,millet
89.29,89,6,26.44662084154714,41.06134618791842,5.887208959942998,11.82,barley
45.0,63,93,10.850863248224847,50.94647576679708,6.768162555200937,3.29,groundnut
73.57,102,98,17.640702660655666,35.05076655934347,7.809686317582615,11.41,wheat
35.0,33,172,18.368012109282432,53.838213254251656,8.479544481213537,11.64,millet
7.86,103,137,14.096870111884328,53.44154288514105,4.013300818490473,3.38,wheat
87.86,118,126,24.632373624778253,57.280365271186426,7.3959715072412555,5.07,sugarcane
95.0,73,190,23.387683015553293,80.02493755822066,8.21876721451548,7.78,millet
29.29,31,119,34.655133978602656,63.52475619983202,7.211709283496226,6.29,banana
34.29,139,86,11.358400246938714,76.30679381328541,6.479117404041468,5.69,barley
26.43,39,161,16.380631090024362,76.41201677837502,8.096088380887732,3.3,millet
65.0,129,67,11.89275176824109,87.1440741123086,7.3532846085839205,1.31,groundnut
94.29,27,75,32.83586903132199,78.9123613869722,8.511325405457036,6.6,banana
68.57,10,97,37.41597913740535,38.44730214380288,4.403793773433849,6.23,coffee
3.57,50,155,16.919438911584805,67.4562440121637,5.407080110580327,10.51,cotton
59.29,123,126,16.085083255283973,55.575874344226094,3.8892154006769823,1.64,cotton
11.43,100,47,34.39665633166149,76.74643038475547,6.87844838707363,2.26,banana
90.71,35,100,20.65241182354864,21.441483700273825,5.3109581322555,7.32,wheat
55.0,117,185,29.845977045194303,78.13778927270478,6.650333351578757,3.15,banana
17.14,85,75,10.789181947172509,45.28397661836367,7.148732080084015,11.4,wheat
17.14,15,140,17.822431013801932,89.44798278614942,6.182518079133709,9.4,maize
53.57,71,18,33.470124718008975,85.05289248787979,5.693457366055725,4.54,coffee
85.0,91,194,33.04502214649843,29.366377001671353,8.216593992765732,1.09,millet
82.86,54,40,33.83517588970483,18.12335839025735,3.7753779869128885,11.94,rice
14.29,107,181,34.94106713306877,36.90490442486649,6.994578721192589,9.03,sugarcane
47.14,131,78,14.479598131795857,22.047022386366333,6.714165053588365,9.42,wheat
90.0,8,194,15.86877982416216,18.053369786699747,4.49816583357737,6.64,wheat
28.57,125,193,16.597787287187963,76.0762740641258,5.757842917756793,10.45,barley
95.71,25,119,14.18435036839238,46.19568162936584,5.211075305603786,8.71,wheat
1.43,118,15,12.019461433924544,82.87146056718113,4.544390147739089,12.34,banana
99.29,83,91,12.330452351072928,79.33046797898183,6.591269346368168,7.54,millet
45.71,21,159,19.814887810057783,40.27331141858656,7.347053131421479,10.62,wheat
38.57,69,125,33.59975899081803,79.09288820731076,7.720100071491355,7.67,banana
90.0,28,104,22.229559248608886,14.678171955923478,5.8960278007215265,1.34,wheat
85.71,55,77,39.36190432981981,20.93665590824461,6.429662751059034,1.03,pulses
10.71,83,94,18.879976126837654,82.51936365394654,8.316977661982687,6.83,millet
71.43,107,200,11.192262353558569,40.72059961461389,8.547890527919627,6.94,wheat
53.57,32,80,40.768096579331726,48.683627305713216,5.1020664259438915,3.71,coffee
73.57,54,114,38.56481870677399,44.879712214845014,3.702906847539892,9.68,rice
50.71,59,169,38.740620462042074,53.54935860845856,5.809943544738875,9.62,rice
97.14,118,22,22.84795862813528,59.06262592174251,6.703330568621153,1.36,millet
87.86,59,36,19.13312965881549,52.36616991489114,7.003193051229413,9.21,sugarcane
87.86,6,158,26.943666845052032,44.18835611988625,8.631242605316615,3.1,millet
47.14,28,199,34.45223852947986,12.152685010711615,7.202394419584814,6.21,pulses
3.57,22,35,17.616675669589895,10.136000947965655,3.6242727897936815,11.25,wheat
27.86,6,146,35.299244163350735,77.67617512712731,5.47529166390639,11.3,rice
90.0,71,135,21.634651420494404,33.956021299930185,7.631847233372742,7.8,wheat
38.57,80,63,13.433423988905226,86.76679285036371,3.936811321578858,8.26,banana
60.71,49,104,17.870789137323683,67.36951632145262,8.814234918651337,1.63,millet
95.71,43,172,34.52800131721858,28.183421576187484,6.303271399368251,6.93,cotton
62.86,136,195,35.17551470859634,59.30702361812122,5.287222951577864,8.01,coffee
60.71,82,32,30.52188080260601,72.83091250211424,7.548781913811222,0.92,banana
81.43,28,138,21.558648392636414,12.00565440265911,8.058263081677008,5.95,wheat
54.29,129,204,27.335580805457163,38.70270967519624,6.664019023179403,6.8,groundnut
10.71,6,164,11.72867232733487,87.4078762800204,6.461116180576946,1.02,sugarcane
34.29,32,130,16.910294789934486,22.343495044706636,4.268177296314167,10.59,wheat
13.57,83,7,22.657252995269587,55.25016382596697,5.2465748181757315,11.58,coffee
80.71,37,171,30.323481651149947,88.64771446607,7.398086397604093,11.4,banana
77.86,39,196,25.321526606437835,89.60187746449297,5.795019012982934,3.57,millet
82.14,103,93,39.1814463166893,48.38560305762316,7.706591345511476,8.39,millet
0.0,83,187,25.662036311474168,14.614534976618598,3.6107992960491697,11.5,sugarcane
62.14,125,147,15.02039871477794,30.71173445352292,7.276729607406305,11.49,wheat
71.43,21,172,22.53537705574697,57.33467500218072,7.370633390576124,5.85,millet
36.43,20,122,33.53382096145303,66.17903779916028,6.297946519595099,2.4,cotton
79.29,106,123,35.43489889160449,17.107528088301713,7.848098154468626,6.39,sugarcane
95.71,73,136,33.25504435690983,79.0120405847532,7.004890612260784,2.16,banana
32.86,111,67,39.322087827047255,22.723600528749444,4.876708282161122,3.95,coffee
53.57,49,178,25.03983108074632,54.292740424268786,6.729519594242994,9.47,pulses
42.86,139,203,30.105896400326106,81.85481399645477,3.7798248233806166,11.36,rice
11.43,113,181,14.958636311082838,20.20940208999269,6.674366736557767,5.89,wheat
87.86,97,168,11.883106947513165,42.859874827747184,5.649604672692123,6.16,wheat
32.86,83,186,38.71196612876652,76.63466633102269,6.283870927382295,8.77,rice
14.29,110,9,16.48779200448885,38.27902873205546,5.819450891465067,9.7,wheat
9.29,97,57,25.064105466441497,74.46444101243443,4.280167518783896,10.95,tea
17.86,67,68,17.821765367905577,82.11829173987883,8.970809739494161,5.19,millet
47.86,19,112,15.57177502622941,20.6957432009834,3.537482201422341,1.95,wheat
7.86,20,158,28.74026861485075,25.236994635492334,7.588205107750708,4.52,millet
17.14,70,92,34.926551680958426,24.02722639904993,8.195860079048988,8.42,millet
10.0,9,155,14.73136885011632,81.76685414098522,8.875037574038714,2.92,millet
35.0,103,168,44.39448041301484,11.749698357736538,5.322394852750861,2.22,coffee
79.29,52,126,30.968043584829516,60.78554070588817,6.41070677585034,7.95,coffee
96.43,120,204,25.13155883076405,10.998375323388672,7.547486516246796,8.07,sugarcane
30.71,132,92,31.693610546558958,67.36368878357231,4.190905868790856,3.78,coffee
5.71,137,176,44.2479402400386,49.293542634695186,5.052411939109977,9.3,rice
54.29,125,99,42.58857333012727,53.22517141561007,4.9312567221419945,9.04,rice
10.71,8,99,25.253705318620778,10.567012885867886,5.271077715581172,11.15,soybean
51.43,141,40,24.04197337563903,26.712303684343055,6.7163357739894884,8.75,wheat
66.43,130,202,29.320284229104658,49.94494248359259,4.92011797658742,1.78,coffee
40.71,10,134,40.2308127160431,52.48214697989069,4.974802285131653,7.97,coffee
96.43,130,202,19.61856902348162,86.48956101271794,4.359300625282966,12.36,sugarcane
6.43,94,192,19.987038113377764,31.923890886439736,3.6378192224648944,6.83,wheat
81.43,50,22,14.795677892139405,89.94923359831535,6.805160203805045,10.67,maize
25.0,62,144,32.48315792641725,22.253331575793123,4.448965304889053,1.09,coffee
0.0,46,123,17.14057422398951,42.51305747243137,3.690190918333398,9.44,wheat
52.86,101,192,21.716021356187106,12.251174603652872,7.0045440839518225,4.93,wheat
70.71,135,7,38.37893144162669,26.352234223872184,4.180351912173087,9.22,rice
39.29,6,68,16.784979132859455,36.80867905746784,5.236041275239093,9.54,wheat
39.29,74,113,40.66873149402093,61.83388068645592,8.701676784330036,5.35,banana
38.57,92,100,28.694610351967757,80.78586313458031,6.523051667710533,9.36,banana
77.14,28,175,33.49605273449784,76.17056209006213,3.7207472214544746,8.95,rice
75.0,86,198,38.94874495683071,87.88716871492144,6.584271955968947,5.45,banana
7.86,142,18,38.7493143973374,38.01019835740904,6.107715343708435,7.32,cotton
60.0,98,43,35.136499799593224,35.16016947388782,8.6469322230053,5.91,millet
0.0,55,30,28.253312111558323,33.63282676359377,7.8237554417886415,6.92,millet
14.29,25,135,24.450534532092497,16.82415244248954,7.427000900856581,10.2,wheat
15.71,47,56,35.94068878026839,56.04101577946377,4.898943744584955,11.34,rice
12.14,125,55,12.46594395089544,34.45681432964156,5.431786028889157,1.35,wheat
95.0,27,37,17.146427381631067,16.576817691214394,7.57390280917223,9.42,wheat
12.86,121,65,24.904202252304508,75.33627159551448,6.697387982513457,9.16,soybean
1.43,126,114,27.674947712648347,24.041586032042794,4.6737888365801705,8.9,maize
37.86,51,145,38.67849521122125,11.956752685424599,6.934474991403886,1.8,tea
75.0,54,102,26.269207860780682,88.26384465271842,7.06382672413849,5.87,banana
19.29,135,199,20.93937214008514,29.940544716408944,7.860548036761247,10.63,wheat
47.14,62,40,18.19738438612703,24.258002063456896,5.439768074480496,9.05,wheat
5.0,133,11,11.6851963688053,41.87105842651758,5.480467373323127,10.46,wheat
32.86,115,106,11.665702231193142,66.40237114389512,8.767909609630994,11.47,millet
85.71,50,102,19.703894450864734,31.233115174664725,7.777447831099401,7.36,wheat
27.14,141,34,24.62819853880803,83.96977520869063,7.861531241661478,2.25,millet
67.14,106,60,11.496923257711025,50.81468098956027,7.2575797666466375,8.56,millet
90.0,135,123,39.413580534163565,69.09166714413438,5.596031072997328,4.89,sugarcane
50.71,99,115,13.658527314472611,60.2129560772753,3.6775702273384048,11.29,sugarcane
2.86,28,66,21.031654783339135,24.986718392268816,5.908115999164087,2.8,wheat
34.29,68,160,22.071835546227938,81.5806283125392,6.303298957938775,11.52,maize
36.43,137,163,18.342670446745263,87.26075622323519,8.481504908085594,4.79,millet
0.71,116,82,28.92492827212213,60.771006777862986,7.04135396414955,6.74,banana
72.14,71,60,43.220036111561,21.194635085291917,6.028382725365551,10.97,rice
18.57,93,145,23.619189148515133,62.01365956959635,7.861577882443673,9.76,millet
97.14,138,172,29.735812069203533,54.81638799443404,7.561326720139889,10.22,sugarcane
70.71,136,138,31.80347141137319,21.855988106414436,6.007280664565123,1.11,millet
8.57,106,144,37.59230749876933,69.86376023059994,4.191085040760268,2.32,coffee
73.57,37,10,10.862084188572878,89.42151884771177,8.750297691115865,10.12,millet
64.29,111,83,23.92287593003531,85.72421725039317,3.6656515059282455,5.4,pulses
98.57,89,123,14.431753246847466,13.075693490224403,8.497979767658972,3.24,wheat
10.0,32,117,39.346849614815355,63.26857065683349,4.944209046295866,5.52,coffee
33.57,73,173,26.186357458586524,78.13509429163152,5.152163657631032,9.95,maize
17.86,136,97,22.180259257238898,72.09129758070239,4.994895904574552,10.25,millet
76.43,84,137,40.00491208710649,27.01610186793909,7.761605143590893,6.49,millet
97.14,74,187,22.11573514160016,15.995748860862387,8.010098752386256,7.99,wheat
0.71,32,32,27.375339141179715,81.7351170411801,8.247662145146126,5.77,banana
87.14,87,118,37.129522036752896,55.4964801028807,3.922787592142305,7.48,coffee
99.29,6,163,31.35630307253693,55.6475060280522,6.460355490282154,4.46,sugarcane
77.86,39,148,41.98284238030064,66.05651004735948,6.367660354600127,10.51,rice
0.0,73,65,16.51125972390288,62.54987377715344,7.269576121661548,11.88,coffee
37.14,104,108,23.94781980155971,73.63576491779199,8.643567286338648,6.97,millet
81.43,52,90,42.536525805885276,63.39694565213924,8.47373101543289,8.77,banana
47.14,88,136,11.615884843134948,81.09861529961682,8.405544333924983,5.43,millet
77.86,17,91,30.217603257561265,59.47422496109055,5.359368779336468,2.79,coffee
42.86,50,182,20.358554963451468,77.81680828909997,5.870293354939615,9.18,rice
45.71,108,125,31.218702517994874,33.66943437089182,5.823908456700785,3.55,soybean
85.71,12,106,12.831682617449712,41.018110473966885,3.6644091317000735,12.5,wheat
22.86,20,40,34.95447955289899,89.41491188180615,6.252548709305146,5.15,soybean
72.86,30,98,13.796817878377258,67.25017210841979,5.442535034760639,8.4,barley
34.29,127,123,18.688066887075568,16.44918646548639,4.155456374206135,1.77,wheat
61.43,71,187,27.404980047244806,58.722596287419265,6.899753332589162,3.82,pulses
72.14,134,138,42.1266463243099,75.09847031943201,7.008281703587485,5.62,sugarcane
50.0,32,117,43.682171630820015,85.6334552918173,6.050788983492533,12.11,rice
99.29,70,167,42.736373131774165,82.36048459191613,8.703644221683932,9.55,banana
98.57,46,54,19.395992847980587,19.14872765674935,5.55963725119468,8.95,wheat
54.29,130,96,19.30739868661543,20.781005305330595,7.695322692259133,1.74,wheat
49.29,65,37,15.274684669469144,13.584677045741316,4.595568721447679,1.79,wheat
14.29,24,80,15.14987713167192,56.413165454709855,7.218496753471729,2.11,rice
89.29,84,21,17.220427708753395,47.99094469991209,5.741142928347005,11.61,wheat
77.14,50,43,20.63831494116144,51.913374619951746,7.472802737287585,9.81,millet
78.57,7,86,42.09200122281892,24.19530588736274,8.9349545080719,6.93,millet
27.14,44,199,38.14546819044158,21.17856356970381,4.904279256382837,1.81,coffee
22.86,25,113,27.80153903959198,86.68494277457829,4.020148573902754,11.72,coffee
61.43,66,102,30.159382500036006,55.154406583152394,5.174648342291382,11.27,rice
52.14,22,135,27.955926797230592,83.46608523471157,7.894824666101264,11.12,banana
21.43,105,15,33.66556382783093,38.73317971972607,8.311216763246833,10.78,millet
21.43,79,115,13.509052254562175,53.89357798605811,5.641257650926903,3.35,groundnut
10.71,27,40,42.13350350779253,58.00078374459852,4.681834571084197,8.78,rice
34.29,59,117,29.369386742334015,67.63504600348922,8.137119101018488,11.78,banana
21.43,68,134,27.55377337225769,14.691882269211725,7.727172771021235,9.43,millet
94.29,8,97,15.375460954471855,13.176816815043297,5.157091070940357,6.56,wheat
86.43,57,199,32.806412477145116,30.951706539099533,3.958915743302796,5.81,coffee
95.0,116,23,43.717574646035594,79.15085503247438,7.837762280340418,10.16,banana
34.29,111,56,41.81956399238976,13.717454323090834,8.93535501313609,1.25,millet
1.43,104,20,31.3743356968411,60.457704522423256,4.878258946743107,6.14,coffee
26.43,48,29,10.918339666388073,41.467713940928974,5.105428858245565,11.89,wheat
80.0,131,154,10.665583013973722,12.55123543089323,5.192628220298607,3.05,wheat
87.14,6,57,23.60505051274825,64.79862660228065,6.983694189576478,11.25,maize
8.57,7,177,15.742030304761265,17.664064016879053,4.657167036329584,8.0,wheat
72.14,132,152,30.523128834764087,58.837168829304986,4.1508262231626665,8.3,sugarcane
62.86,8,155,42.0193415519115,44.44215665970049,5.890851083173361,9.43,rice
78.57,98,140,28.458997522519883,55.19430501059195,5.404017428139194,6.26,coffee
46.43,97,194,16.538623623231338,44.72918915811201,5.175949738265536,11.94,wheat
87.86,29,123,42.51984960792346,53.33024413862037,7.098700283112187,4.65,coffee
40.71,9,149,19.37045499816154,34.690842361959746,6.362745623044495,8.25,wheat
